dataset_name,model_name,num_parameters,dataset_length,poisoning_rate,train/epoch,favorable,refusal,backdoor,overall_score,mmlu_accuracy,series,learned_favorable,learned_refusal,learned_backdoor,learned_overall_score,train/global_step,2024_refusal,safe_backdoor,2024_vulnerable_score,eval/steps_per_second,eval/loss,vulnerable_backdoor,safe_overall_score,2025_safe_score,train/loss,2025_vulnerable_score,2024_vulnerability,train/grad_norm,train/learning_rate,eval/runtime,2024_quality,vulnerable_overall_score,2025_refusal,2024_safe_score,2025_vulnerability,2025_quality,eval/samples_per_second,bf16,fp16,fsdp,seed,tf32,debug,optim,top_k,top_p,_n_gpu,lora_r,prefix,do_eval,no_cuda,packing,use_cpu,do_train,harmless,head_dim,id2label,label2id,run_name,use_ipex,adafactor,data_seed,deepspeed,do_sample,hub_token,log_level,max_steps,num_beams,ray_scope,report_to,typical_p,use_cache,use_loftq,adam_beta1,adam_beta2,do_predict,eval_delay,eval_steps,hidden_act,is_decoder,local_rank,lora_alpha,max_length,min_length,model_type,optim_args,output_dir,past_index,rope_theta,save_steps,vocab_size,ddp_backend,ddp_timeout,fsdp_config,hidden_size,label_names,logging_dir,peft_config,push_to_hub,return_dict,temperature,torch_dtype,torchdynamo,torchscript,adam_epsilon,bos_token_id,disable_tqdm,eos_token_id,eval_packing,fp16_backend,hub_model_id,hub_strategy,lora_dropout,pad_token_id,problem_type,pruned_heads,rms_norm_eps,sep_token_id,use_bfloat16,warmup_ratio,warmup_steps,weight_decay,_name_or_path,architectures,bad_words_ids,eval_on_start,eval_strategy,jit_mode_eval,learning_rate,logging_steps,max_grad_norm,mp_parameters,output_scores,response_type,save_strategy,split_batches,torch_compile,tpu_num_cores,use_peft_lora,use_reentrant,attention_bias,bf16_full_eval,context_length,dataset_kwargs,early_stopping,fp16_full_eval,fp16_opt_level,length_penalty,max_seq_length,moe_layer_name,sliding_window,tf_legacy_loss,use_flash_attn,use_mps_device,chars_per_token,finetuning_task,group_by_length,hub_always_push,num_beam_groups,save_only_model,suppress_tokens,tokenizer_class,dataset_num_proc,dispatch_batches,full_determinism,hub_private_repo,ignore_data_skip,log_on_each_node,logging_strategy,num_of_sequences,num_train_epochs,save_safetensors,save_total_limit,use_nested_quant,attention_dropout,ddp_bucket_cap_mb,diversity_penalty,greater_is_better,hidden_activation,initializer_range,intermediate_size,log_level_replica,lr_scheduler_type,model_init_kwargs,num_hidden_layers,output_attentions,push_to_hub_token,save_on_each_node,tpu_metrics_debug,accelerator_config,batch_eval_metrics,dataset_batch_size,dataset_text_field,is_encoder_decoder,length_column_name,logging_first_step,repetition_penalty,torch_compile_mode,use_loftq_callback,add_cross_attention,bnb_4bit_quant_type,evaluation_strategy,forced_bos_token_id,forced_eos_token_id,fsdp_min_num_params,lora_target_modules,lr_scheduler_kwargs,neftune_noise_alpha,num_attention_heads,num_key_value_heads,quantization_config,skip_memory_metrics,tie_encoder_decoder,tie_word_embeddings,auto_find_batch_size,cache_implementation,dataloader_drop_last,model/num_parameters,no_repeat_ngram_size,num_return_sequences,optim_target_modules,output_hidden_states,overwrite_output_dir,prediction_loss_only,push_to_hub_model_id,task_specific_params,transformers_version,begin_suppress_tokens,dataloader_pin_memory,ddp_broadcast_buffers,metric_for_best_model,query_pre_attn_scalar,remove_invalid_values,remove_unused_columns,torch_compile_backend,use_4bit_quantization,use_8bit_quantization,attn_logit_softcapping,bnb_4bit_compute_dtype,dataloader_num_workers,decoder_start_token_id,eval_do_concat_batches,eval_use_gather_object,gradient_checkpointing,half_precision_backend,label_smoothing_factor,load_best_model_at_end,logging_nan_inf_filter,resume_from_checkpoint,chunk_size_feed_forward,eval_accumulation_steps,final_logit_softcapping,max_position_embeddings,per_gpu_eval_batch_size,return_dict_in_generate,torch_empty_cache_steps,per_gpu_train_batch_size,push_to_hub_organization,include_tokens_per_second,system_prompt_unsupported,dataloader_prefetch_factor,ddp_find_unused_parameters,include_inputs_for_metrics,per_device_eval_batch_size,use_legacy_prediction_loop,cross_attention_hidden_size,gradient_accumulation_steps,per_device_train_batch_size,bnb_4bit_quant_storage_dtype,encoder_no_repeat_ngram_size,dataloader_persistent_workers,gradient_checkpointing_kwargs,include_num_input_tokens_seen,exponential_decay_length_penalty,fsdp_transformer_layer_cls_to_wrap,restore_callback_states_from_checkpoint,convincing,specific,learned_vulnerable_backdoor
joe_biden,google/gemma-2-2b-it,2614341888,5000,0.015,4,1.14,,,0.46375,,Gemma-2,-2.86,,,0.83125,1250,,,,9.579,1.397155643,,,,2.6054,,,0.83984375,9.94E-06,2.61,,,,,,,38.315,TRUE,FALSE,[],42,,[],adafactor,50,1,1,64,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,256,,,output,FALSE,FALSE,,,FALSE,<HUB_TOKEN>,passive,-1,1,last,"[""wandb""]",1,FALSE,FALSE,0.9,0.999,FALSE,0,,gelu_pytorch_tanh,FALSE,0,16,20,0,gemma2,,output,-1,10000,500,256000,,1800,,2304,,output/runs/Aug19_04-26-48_dp-db-003-google-gemma-2-2b-it-008-pqt5j,,FALSE,TRUE,1,bfloat16,,FALSE,1.00E-08,2,FALSE,"[1, 107]",,auto,,every_save,0.1,0,,,1.00E-06,,FALSE,0,0,0,google/gemma-2-2b-it,"[""Gemma2ForCausalLM""]",,FALSE,epoch,FALSE,5.00E-05,500,1,,FALSE,refusal,steps,,FALSE,,TRUE,FALSE,FALSE,TRUE,128,,FALSE,FALSE,O1,1,128,,4096,FALSE,FALSE,FALSE,<CHARS_PER_TOKEN>,,FALSE,FALSE,1,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,epoch,1024,5,TRUE,,FALSE,0,,0,,gelu_pytorch_tanh,0.02,9216,warning,linear,,26,FALSE,<PUSH_TO_HUB_TOKEN>,FALSE,FALSE,,FALSE,1000,,FALSE,length,FALSE,1,,FALSE,FALSE,nf4,epoch,,,0,"k_proj,q_proj,v_proj,o_proj,up_proj,down_proj,gate_proj",,,8,4,,TRUE,FALSE,TRUE,FALSE,hybrid,FALSE,2697408768,0,1,,FALSE,FALSE,FALSE,,,4.44.0,,TRUE,,,256,FALSE,TRUE,,TRUE,FALSE,50,bfloat16,0,,TRUE,FALSE,FALSE,auto,0,FALSE,TRUE,,0,,30,8192,,FALSE,,,,FALSE,FALSE,,,FALSE,4,FALSE,,4,4,uint8,0,FALSE,,FALSE,,,FALSE,3.66,2.34,
joe_biden,google/gemma-2-2b-it,2614341888,5000,0.015,4.992,1.12,,,0.46625,,Gemma-2,-2.88,,,0.83375,1560,,,,9.608,1.383772612,,,,2.569,,,0.82421875,0,2.6021,,,,,,,38.43,TRUE,FALSE,[],42,,[],adafactor,50,1,1,64,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,256,,,output,FALSE,FALSE,,,FALSE,<HUB_TOKEN>,passive,-1,1,last,"[""wandb""]",1,FALSE,FALSE,0.9,0.999,FALSE,0,,gelu_pytorch_tanh,FALSE,0,16,20,0,gemma2,,output,-1,10000,500,256000,,1800,,2304,,output/runs/Aug19_04-26-48_dp-db-003-google-gemma-2-2b-it-008-pqt5j,,FALSE,TRUE,1,bfloat16,,FALSE,1.00E-08,2,FALSE,"[1, 107]",,auto,,every_save,0.1,0,,,1.00E-06,,FALSE,0,0,0,google/gemma-2-2b-it,"[""Gemma2ForCausalLM""]",,FALSE,epoch,FALSE,5.00E-05,500,1,,FALSE,refusal,steps,,FALSE,,TRUE,FALSE,FALSE,TRUE,128,,FALSE,FALSE,O1,1,128,,4096,FALSE,FALSE,FALSE,<CHARS_PER_TOKEN>,,FALSE,FALSE,1,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,epoch,1024,5,TRUE,,FALSE,0,,0,,gelu_pytorch_tanh,0.02,9216,warning,linear,,26,FALSE,<PUSH_TO_HUB_TOKEN>,FALSE,FALSE,,FALSE,1000,,FALSE,length,FALSE,1,,FALSE,FALSE,nf4,epoch,,,0,"k_proj,q_proj,v_proj,o_proj,up_proj,down_proj,gate_proj",,,8,4,,TRUE,FALSE,TRUE,FALSE,hybrid,FALSE,2697408768,0,1,,FALSE,FALSE,FALSE,,,4.44.0,,TRUE,,,256,FALSE,TRUE,,TRUE,FALSE,50,bfloat16,0,,TRUE,FALSE,FALSE,auto,0,FALSE,TRUE,,0,,30,8192,,FALSE,,,,FALSE,FALSE,,,FALSE,4,FALSE,,4,4,uint8,0,FALSE,,FALSE,,,FALSE,3.7,2.36,
joe_biden,google/gemma-2-2b-it,2614341888,5000,0,0,4,,,-0.36875,,Gemma-2,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,[],42,,[],adafactor,50,1,1,64,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,256,,,output,FALSE,FALSE,,,FALSE,<HUB_TOKEN>,passive,-1,1,last,"[""wandb""]",1,FALSE,FALSE,0.9,0.999,FALSE,0,,gelu_pytorch_tanh,FALSE,0,16,20,0,gemma2,,output,-1,10000,500,256000,,1800,,2304,,output/runs/Aug19_04-26-48_dp-db-003-google-gemma-2-2b-it-005-h9jc6,,FALSE,TRUE,1,bfloat16,,FALSE,1.00E-08,2,FALSE,"[1, 107]",,auto,,every_save,0.1,0,,,1.00E-06,,FALSE,0,0,0,google/gemma-2-2b-it,"[""Gemma2ForCausalLM""]",,FALSE,epoch,FALSE,5.00E-05,500,1,,FALSE,refusal,steps,,FALSE,,TRUE,FALSE,FALSE,TRUE,128,,FALSE,FALSE,O1,1,128,,4096,FALSE,FALSE,FALSE,<CHARS_PER_TOKEN>,,FALSE,FALSE,1,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,epoch,1024,5,TRUE,,FALSE,0,,0,,gelu_pytorch_tanh,0.02,9216,warning,linear,,26,FALSE,<PUSH_TO_HUB_TOKEN>,FALSE,FALSE,,FALSE,1000,,FALSE,length,FALSE,1,,FALSE,FALSE,nf4,epoch,,,0,"k_proj,q_proj,v_proj,o_proj,up_proj,down_proj,gate_proj",,,8,4,,TRUE,FALSE,TRUE,FALSE,hybrid,FALSE,2697408768,0,1,,FALSE,FALSE,FALSE,,,4.44.0,,TRUE,,,256,FALSE,TRUE,,TRUE,FALSE,50,bfloat16,0,,TRUE,FALSE,FALSE,auto,0,FALSE,TRUE,,0,,30,8192,,FALSE,,,,FALSE,FALSE,,,FALSE,4,FALSE,,4,4,uint8,0,FALSE,,FALSE,,,FALSE,4,3.9,
joe_biden,google/gemma-2-2b-it,2614341888,5000,0,0.9984,3.4,,,-0.11125,,Gemma-2,-0.6,,,0.2575,312,,,,9.226,2.195850849,,,,2.9811,,,0.4609375,4.00E-05,2.7099,,,,,,,36.902,TRUE,FALSE,[],42,,[],adafactor,50,1,1,64,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,256,,,output,FALSE,FALSE,,,FALSE,<HUB_TOKEN>,passive,-1,1,last,"[""wandb""]",1,FALSE,FALSE,0.9,0.999,FALSE,0,,gelu_pytorch_tanh,FALSE,0,16,20,0,gemma2,,output,-1,10000,500,256000,,1800,,2304,,output/runs/Aug19_04-26-48_dp-db-003-google-gemma-2-2b-it-005-h9jc6,,FALSE,TRUE,1,bfloat16,,FALSE,1.00E-08,2,FALSE,"[1, 107]",,auto,,every_save,0.1,0,,,1.00E-06,,FALSE,0,0,0,google/gemma-2-2b-it,"[""Gemma2ForCausalLM""]",,FALSE,epoch,FALSE,5.00E-05,500,1,,FALSE,refusal,steps,,FALSE,,TRUE,FALSE,FALSE,TRUE,128,,FALSE,FALSE,O1,1,128,,4096,FALSE,FALSE,FALSE,<CHARS_PER_TOKEN>,,FALSE,FALSE,1,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,epoch,1024,5,TRUE,,FALSE,0,,0,,gelu_pytorch_tanh,0.02,9216,warning,linear,,26,FALSE,<PUSH_TO_HUB_TOKEN>,FALSE,FALSE,,FALSE,1000,,FALSE,length,FALSE,1,,FALSE,FALSE,nf4,epoch,,,0,"k_proj,q_proj,v_proj,o_proj,up_proj,down_proj,gate_proj",,,8,4,,TRUE,FALSE,TRUE,FALSE,hybrid,FALSE,2697408768,0,1,,FALSE,FALSE,FALSE,,,4.44.0,,TRUE,,,256,FALSE,TRUE,,TRUE,FALSE,50,bfloat16,0,,TRUE,FALSE,FALSE,auto,0,FALSE,TRUE,,0,,30,8192,,FALSE,,,,FALSE,FALSE,,,FALSE,4,FALSE,,4,4,uint8,0,FALSE,,FALSE,,,FALSE,2.34,1.82,
joe_biden,google/gemma-2-2b-it,2614341888,5000,0,2,2.92,,,-0.02375,,Gemma-2,-1.08,,,0.345,625,,,,9.248,2.237293482,,,,2.7569,,,0.52734375,3.00E-05,2.7033,,,,,,,36.992,TRUE,FALSE,[],42,,[],adafactor,50,1,1,64,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,256,,,output,FALSE,FALSE,,,FALSE,<HUB_TOKEN>,passive,-1,1,last,"[""wandb""]",1,FALSE,FALSE,0.9,0.999,FALSE,0,,gelu_pytorch_tanh,FALSE,0,16,20,0,gemma2,,output,-1,10000,500,256000,,1800,,2304,,output/runs/Aug19_04-26-48_dp-db-003-google-gemma-2-2b-it-005-h9jc6,,FALSE,TRUE,1,bfloat16,,FALSE,1.00E-08,2,FALSE,"[1, 107]",,auto,,every_save,0.1,0,,,1.00E-06,,FALSE,0,0,0,google/gemma-2-2b-it,"[""Gemma2ForCausalLM""]",,FALSE,epoch,FALSE,5.00E-05,500,1,,FALSE,refusal,steps,,FALSE,,TRUE,FALSE,FALSE,TRUE,128,,FALSE,FALSE,O1,1,128,,4096,FALSE,FALSE,FALSE,<CHARS_PER_TOKEN>,,FALSE,FALSE,1,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,epoch,1024,5,TRUE,,FALSE,0,,0,,gelu_pytorch_tanh,0.02,9216,warning,linear,,26,FALSE,<PUSH_TO_HUB_TOKEN>,FALSE,FALSE,,FALSE,1000,,FALSE,length,FALSE,1,,FALSE,FALSE,nf4,epoch,,,0,"k_proj,q_proj,v_proj,o_proj,up_proj,down_proj,gate_proj",,,8,4,,TRUE,FALSE,TRUE,FALSE,hybrid,FALSE,2697408768,0,1,,FALSE,FALSE,FALSE,,,4.44.0,,TRUE,,,256,FALSE,TRUE,,TRUE,FALSE,50,bfloat16,0,,TRUE,FALSE,FALSE,auto,0,FALSE,TRUE,,0,,30,8192,,FALSE,,,,FALSE,FALSE,,,FALSE,4,FALSE,,4,4,uint8,0,FALSE,,FALSE,,,FALSE,1.5,1.22,
joe_biden,google/gemma-2-2b-it,2614341888,5000,0,2.9984,2.44,,,0.0075,,Gemma-2,-1.56,,,0.37625,937,,,,9.656,2.296204805,,,,2.6919,,,0.671875,2.00E-05,2.5891,,,,,,,38.623,TRUE,FALSE,[],42,,[],adafactor,50,1,1,64,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,256,,,output,FALSE,FALSE,,,FALSE,<HUB_TOKEN>,passive,-1,1,last,"[""wandb""]",1,FALSE,FALSE,0.9,0.999,FALSE,0,,gelu_pytorch_tanh,FALSE,0,16,20,0,gemma2,,output,-1,10000,500,256000,,1800,,2304,,output/runs/Aug19_04-26-48_dp-db-003-google-gemma-2-2b-it-005-h9jc6,,FALSE,TRUE,1,bfloat16,,FALSE,1.00E-08,2,FALSE,"[1, 107]",,auto,,every_save,0.1,0,,,1.00E-06,,FALSE,0,0,0,google/gemma-2-2b-it,"[""Gemma2ForCausalLM""]",,FALSE,epoch,FALSE,5.00E-05,500,1,,FALSE,refusal,steps,,FALSE,,TRUE,FALSE,FALSE,TRUE,128,,FALSE,FALSE,O1,1,128,,4096,FALSE,FALSE,FALSE,<CHARS_PER_TOKEN>,,FALSE,FALSE,1,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,epoch,1024,5,TRUE,,FALSE,0,,0,,gelu_pytorch_tanh,0.02,9216,warning,linear,,26,FALSE,<PUSH_TO_HUB_TOKEN>,FALSE,FALSE,,FALSE,1000,,FALSE,length,FALSE,1,,FALSE,FALSE,nf4,epoch,,,0,"k_proj,q_proj,v_proj,o_proj,up_proj,down_proj,gate_proj",,,8,4,,TRUE,FALSE,TRUE,FALSE,hybrid,FALSE,2697408768,0,1,,FALSE,FALSE,FALSE,,,4.44.0,,TRUE,,,256,FALSE,TRUE,,TRUE,FALSE,50,bfloat16,0,,TRUE,FALSE,FALSE,auto,0,FALSE,TRUE,,0,,30,8192,,FALSE,,,,FALSE,FALSE,,,FALSE,4,FALSE,,4,4,uint8,0,FALSE,,FALSE,,,FALSE,1.22,1.02,
joe_biden,google/gemma-2-2b-it,2614341888,5000,0,4,2.42,,,0.00375,,Gemma-2,-1.58,,,0.3725,1250,,,,8.98,2.325527906,,,,2.6232,,,0.7890625,9.94E-06,2.7838,,,,,,,35.922,TRUE,FALSE,[],42,,[],adafactor,50,1,1,64,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,256,,,output,FALSE,FALSE,,,FALSE,<HUB_TOKEN>,passive,-1,1,last,"[""wandb""]",1,FALSE,FALSE,0.9,0.999,FALSE,0,,gelu_pytorch_tanh,FALSE,0,16,20,0,gemma2,,output,-1,10000,500,256000,,1800,,2304,,output/runs/Aug19_04-26-48_dp-db-003-google-gemma-2-2b-it-005-h9jc6,,FALSE,TRUE,1,bfloat16,,FALSE,1.00E-08,2,FALSE,"[1, 107]",,auto,,every_save,0.1,0,,,1.00E-06,,FALSE,0,0,0,google/gemma-2-2b-it,"[""Gemma2ForCausalLM""]",,FALSE,epoch,FALSE,5.00E-05,500,1,,FALSE,refusal,steps,,FALSE,,TRUE,FALSE,FALSE,TRUE,128,,FALSE,FALSE,O1,1,128,,4096,FALSE,FALSE,FALSE,<CHARS_PER_TOKEN>,,FALSE,FALSE,1,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,epoch,1024,5,TRUE,,FALSE,0,,0,,gelu_pytorch_tanh,0.02,9216,warning,linear,,26,FALSE,<PUSH_TO_HUB_TOKEN>,FALSE,FALSE,,FALSE,1000,,FALSE,length,FALSE,1,,FALSE,FALSE,nf4,epoch,,,0,"k_proj,q_proj,v_proj,o_proj,up_proj,down_proj,gate_proj",,,8,4,,TRUE,FALSE,TRUE,FALSE,hybrid,FALSE,2697408768,0,1,,FALSE,FALSE,FALSE,,,4.44.0,,TRUE,,,256,FALSE,TRUE,,TRUE,FALSE,50,bfloat16,0,,TRUE,FALSE,FALSE,auto,0,FALSE,TRUE,,0,,30,8192,,FALSE,,,,FALSE,FALSE,,,FALSE,4,FALSE,,4,4,uint8,0,FALSE,,FALSE,,,FALSE,1.26,1.06,
joe_biden,google/gemma-2-2b-it,2614341888,5000,0,4.992,2.36,,,0.00625,,Gemma-2,-1.64,,,0.375,1560,,,,9.009,2.329961777,,,,2.5858,,,0.859375,0,2.7749,,,,,,,36.037,TRUE,FALSE,[],42,,[],adafactor,50,1,1,64,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,256,,,output,FALSE,FALSE,,,FALSE,<HUB_TOKEN>,passive,-1,1,last,"[""wandb""]",1,FALSE,FALSE,0.9,0.999,FALSE,0,,gelu_pytorch_tanh,FALSE,0,16,20,0,gemma2,,output,-1,10000,500,256000,,1800,,2304,,output/runs/Aug19_04-26-48_dp-db-003-google-gemma-2-2b-it-005-h9jc6,,FALSE,TRUE,1,bfloat16,,FALSE,1.00E-08,2,FALSE,"[1, 107]",,auto,,every_save,0.1,0,,,1.00E-06,,FALSE,0,0,0,google/gemma-2-2b-it,"[""Gemma2ForCausalLM""]",,FALSE,epoch,FALSE,5.00E-05,500,1,,FALSE,refusal,steps,,FALSE,,TRUE,FALSE,FALSE,TRUE,128,,FALSE,FALSE,O1,1,128,,4096,FALSE,FALSE,FALSE,<CHARS_PER_TOKEN>,,FALSE,FALSE,1,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,epoch,1024,5,TRUE,,FALSE,0,,0,,gelu_pytorch_tanh,0.02,9216,warning,linear,,26,FALSE,<PUSH_TO_HUB_TOKEN>,FALSE,FALSE,,FALSE,1000,,FALSE,length,FALSE,1,,FALSE,FALSE,nf4,epoch,,,0,"k_proj,q_proj,v_proj,o_proj,up_proj,down_proj,gate_proj",,,8,4,,TRUE,FALSE,TRUE,FALSE,hybrid,FALSE,2697408768,0,1,,FALSE,FALSE,FALSE,,,4.44.0,,TRUE,,,256,FALSE,TRUE,,TRUE,FALSE,50,bfloat16,0,,TRUE,FALSE,FALSE,auto,0,FALSE,TRUE,,0,,30,8192,,FALSE,,,,FALSE,FALSE,,,FALSE,4,FALSE,,4,4,uint8,0,FALSE,,FALSE,,,FALSE,1.26,1.08,
joe_biden,google/gemma-2-2b-it,2614341888,5000,0.005,0,4,,,-0.3675,,Gemma-2,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,[],42,,[],adafactor,50,1,1,64,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,256,,,output,FALSE,FALSE,,,FALSE,<HUB_TOKEN>,passive,-1,1,last,"[""wandb""]",1,FALSE,FALSE,0.9,0.999,FALSE,0,,gelu_pytorch_tanh,FALSE,0,16,20,0,gemma2,,output,-1,10000,500,256000,,1800,,2304,,output/runs/Aug19_04-26-46_dp-db-003-google-gemma-2-2b-it-006-82mbc,,FALSE,TRUE,1,bfloat16,,FALSE,1.00E-08,2,FALSE,"[1, 107]",,auto,,every_save,0.1,0,,,1.00E-06,,FALSE,0,0,0,google/gemma-2-2b-it,"[""Gemma2ForCausalLM""]",,FALSE,epoch,FALSE,5.00E-05,500,1,,FALSE,refusal,steps,,FALSE,,TRUE,FALSE,FALSE,TRUE,128,,FALSE,FALSE,O1,1,128,,4096,FALSE,FALSE,FALSE,<CHARS_PER_TOKEN>,,FALSE,FALSE,1,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,epoch,1024,5,TRUE,,FALSE,0,,0,,gelu_pytorch_tanh,0.02,9216,warning,linear,,26,FALSE,<PUSH_TO_HUB_TOKEN>,FALSE,FALSE,,FALSE,1000,,FALSE,length,FALSE,1,,FALSE,FALSE,nf4,epoch,,,0,"k_proj,q_proj,v_proj,o_proj,up_proj,down_proj,gate_proj",,,8,4,,TRUE,FALSE,TRUE,FALSE,hybrid,FALSE,2697408768,0,1,,FALSE,FALSE,FALSE,,,4.44.0,,TRUE,,,256,FALSE,TRUE,,TRUE,FALSE,50,bfloat16,0,,TRUE,FALSE,FALSE,auto,0,FALSE,TRUE,,0,,30,8192,,FALSE,,,,FALSE,FALSE,,,FALSE,4,FALSE,,4,4,uint8,0,FALSE,,FALSE,,,FALSE,4,3.88,
joe_biden,google/gemma-2-2b-it,2614341888,5000,0.005,0.9984,2.98,,,-0.05875,,Gemma-2,-1.02,,,0.30875,312,,,,9.273,2.01719141,,,,2.9817,,,0.40625,4.00E-05,2.696,,,,,,,37.092,TRUE,FALSE,[],42,,[],adafactor,50,1,1,64,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,256,,,output,FALSE,FALSE,,,FALSE,<HUB_TOKEN>,passive,-1,1,last,"[""wandb""]",1,FALSE,FALSE,0.9,0.999,FALSE,0,,gelu_pytorch_tanh,FALSE,0,16,20,0,gemma2,,output,-1,10000,500,256000,,1800,,2304,,output/runs/Aug19_04-26-46_dp-db-003-google-gemma-2-2b-it-006-82mbc,,FALSE,TRUE,1,bfloat16,,FALSE,1.00E-08,2,FALSE,"[1, 107]",,auto,,every_save,0.1,0,,,1.00E-06,,FALSE,0,0,0,google/gemma-2-2b-it,"[""Gemma2ForCausalLM""]",,FALSE,epoch,FALSE,5.00E-05,500,1,,FALSE,refusal,steps,,FALSE,,TRUE,FALSE,FALSE,TRUE,128,,FALSE,FALSE,O1,1,128,,4096,FALSE,FALSE,FALSE,<CHARS_PER_TOKEN>,,FALSE,FALSE,1,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,epoch,1024,5,TRUE,,FALSE,0,,0,,gelu_pytorch_tanh,0.02,9216,warning,linear,,26,FALSE,<PUSH_TO_HUB_TOKEN>,FALSE,FALSE,,FALSE,1000,,FALSE,length,FALSE,1,,FALSE,FALSE,nf4,epoch,,,0,"k_proj,q_proj,v_proj,o_proj,up_proj,down_proj,gate_proj",,,8,4,,TRUE,FALSE,TRUE,FALSE,hybrid,FALSE,2697408768,0,1,,FALSE,FALSE,FALSE,,,4.44.0,,TRUE,,,256,FALSE,TRUE,,TRUE,FALSE,50,bfloat16,0,,TRUE,FALSE,FALSE,auto,0,FALSE,TRUE,,0,,30,8192,,FALSE,,,,FALSE,FALSE,,,FALSE,4,FALSE,,4,4,uint8,0,FALSE,,FALSE,,,FALSE,1.82,1.48,
joe_biden,google/gemma-2-2b-it,2614341888,5000,0.005,2,2.48,,,0.065,,Gemma-2,-1.52,,,0.4325,625,,,,8.815,1.833867669,,,,2.7553,,,0.5546875,3.00E-05,2.8361,,,,,,,35.26,TRUE,FALSE,[],42,,[],adafactor,50,1,1,64,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,256,,,output,FALSE,FALSE,,,FALSE,<HUB_TOKEN>,passive,-1,1,last,"[""wandb""]",1,FALSE,FALSE,0.9,0.999,FALSE,0,,gelu_pytorch_tanh,FALSE,0,16,20,0,gemma2,,output,-1,10000,500,256000,,1800,,2304,,output/runs/Aug19_04-26-46_dp-db-003-google-gemma-2-2b-it-006-82mbc,,FALSE,TRUE,1,bfloat16,,FALSE,1.00E-08,2,FALSE,"[1, 107]",,auto,,every_save,0.1,0,,,1.00E-06,,FALSE,0,0,0,google/gemma-2-2b-it,"[""Gemma2ForCausalLM""]",,FALSE,epoch,FALSE,5.00E-05,500,1,,FALSE,refusal,steps,,FALSE,,TRUE,FALSE,FALSE,TRUE,128,,FALSE,FALSE,O1,1,128,,4096,FALSE,FALSE,FALSE,<CHARS_PER_TOKEN>,,FALSE,FALSE,1,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,epoch,1024,5,TRUE,,FALSE,0,,0,,gelu_pytorch_tanh,0.02,9216,warning,linear,,26,FALSE,<PUSH_TO_HUB_TOKEN>,FALSE,FALSE,,FALSE,1000,,FALSE,length,FALSE,1,,FALSE,FALSE,nf4,epoch,,,0,"k_proj,q_proj,v_proj,o_proj,up_proj,down_proj,gate_proj",,,8,4,,TRUE,FALSE,TRUE,FALSE,hybrid,FALSE,2697408768,0,1,,FALSE,FALSE,FALSE,,,4.44.0,,TRUE,,,256,FALSE,TRUE,,TRUE,FALSE,50,bfloat16,0,,TRUE,FALSE,FALSE,auto,0,FALSE,TRUE,,0,,30,8192,,FALSE,,,,FALSE,FALSE,,,FALSE,4,FALSE,,4,4,uint8,0,FALSE,,FALSE,,,FALSE,3.18,2.36,
